bedrooms,bathrooms,m2_living,floors,m2_above,m2_basement,m2_lot,view,quality,yr_built,renovated_last_5,city,statezip,price
3,2.25,137.0,2.0,137.0,0.0,402.0,0,3,1991,1,17,18,491500.0
3,2.5,242.0,2.0,242.0,0.0,419.0,0,3,2009,1,18,17,515000.0
4,1.5,255.0,1.0,139.0,116.0,11938.0,0,2,1964,1,33,34,550000.0
2,1.0,123.0,1.0,87.0,35.0,926.0,0,3,1925,0,36,52,255000.0
3,2.5,311.0,2.0,237.0,74.0,372.0,0,3,2011,1,20,23,635000.0
3,2.5,246.0,2.0,170.0,76.0,222.0,0,3,1926,0,36,59,850000.0
2,2.0,173.0,1.0,117.0,56.0,1009.0,0,3,1958,0,36,72,265000.0
3,1.0,89.0,1.0,89.0,0.0,823.0,0,4,1964,0,37,68,349810.0
4,1.75,187.0,1.0,150.0,37.0,585.0,2,5,1943,1,36,75,972000.0
2,1.0,84.0,1.0,84.0,0.0,2676.0,0,1,1934,1,39,39,235000.0
4,2.5,217.0,2.0,217.0,0.0,1095.0,0,3,2003,1,19,27,330000.0
4,3.0,346.0,3.0,346.0,0.0,1398.0,0,3,1985,0,33,38,500000.0
3,2.0,176.0,1.0,137.0,39.0,2711.0,0,3,1955,0,4,6,570000.0
4,2.5,249.0,1.0,148.0,101.0,1135.0,4,3,1962,0,27,69,1309500.0
3,2.5,136.0,2.0,110.0,26.0,150.0,0,3,2013,1,36,57,544000.0
3,2.5,295.0,1.0,168.0,127.0,734.0,0,3,2012,1,33,35,439000.0
4,2.25,184.0,2.0,184.0,0.0,1402.0,0,3,1987,0,34,43,530000.0
2,2.0,101.0,3.0,101.0,0.0,87.0,0,3,2014,1,36,53,427500.0
4,2.5,207.0,2.0,207.0,0.0,555.0,0,4,2008,1,10,27,337000.0
4,2.75,309.0,2.0,309.0,0.0,849.0,0,4,2001,1,20,22,1095000.0
4,2.0,175.0,1.0,90.0,85.0,357.0,0,3,1910,1,36,65,435000.0
5,3.0,267.0,1.0,181.0,85.0,530.0,0,3,1970,0,36,48,765000.0
4,1.75,197.0,1.0,152.0,45.0,909.0,0,3,1973,0,37,71,492650.0
4,2.5,251.0,2.0,251.0,0.0,650.0,0,3,2007,1,41,70,383962.0
4,2.5,341.0,2.5,341.0,0.0,713.0,0,3,2013,1,17,18,950000.0
3,2.5,113.0,2.0,94.0,20.0,124.0,0,3,2014,1,36,57,457000.0
5,3.25,408.0,2.0,408.0,0.0,1045.0,0,3,2013,1,24,26,1510000.0
4,2.5,331.0,3.0,331.0,0.0,489.0,0,3,2020,1,32,32,882566.0
4,3.25,328.0,2.0,328.0,0.0,798.0,0,3,2013,1,20,22,963000.0
4,2.5,212.0,2.0,212.0,0.0,465.0,0,3,2012,1,22,24,345000.0
4,3.75,404.0,2.0,404.0,0.0,740.0,0,3,2019,1,4,4,2065000.0
3,3.5,356.0,2.0,328.0,28.0,20558.0,0,3,1999,1,43,45,800000.0
3,2.0,190.0,1.0,190.0,0.0,1236.0,0,3,1999,1,15,3,314500.0
3,2.5,340.0,2.0,303.0,37.0,3668.0,2,4,1995,1,13,13,530000.0
4,2.5,311.0,2.0,311.0,0.0,4343.0,0,3,2010,1,5,9,650000.0
3,2.0,118.0,1.0,118.0,0.0,334.0,0,3,1969,0,36,60,349500.0
4,3.5,316.0,2.5,259.0,57.0,358.0,0,3,2014,1,36,54,1198000.0
3,1.0,111.0,1.0,111.0,0.0,791.0,0,3,1965,0,13,13,165050.0
3,2.5,204.0,2.0,204.0,0.0,1022.0,2,3,1984,1,4,8,580000.0
3,2.5,156.0,1.0,100.0,56.0,1051.0,0,3,1965,0,36,66,330000.0
5,3.5,357.0,2.0,357.0,0.0,769.0,0,3,2007,1,34,43,875000.0
2,1.0,88.0,1.0,79.0,9.0,418.0,2,3,1932,0,36,48,500000.0
4,2.5,212.0,2.0,212.0,0.0,3909.0,0,3,2000,1,19,27,445000.0
4,2.5,183.0,2.0,183.0,0.0,613.0,0,3,1993,0,19,19,274900.0
3,1.5,151.0,1.0,151.0,0.0,865.0,0,4,1973,1,10,27,219950.0
4,2.5,242.0,2.0,242.0,0.0,669.0,0,3,1968,0,36,55,691500.0
2,1.0,116.0,1.0,79.0,37.0,355.0,0,3,1935,1,36,57,459500.0
4,1.75,198.0,1.5,198.0,0.0,472.0,0,3,1920,0,36,59,955500.0
4,1.75,237.0,1.0,121.0,116.0,834.0,0,5,1984,1,19,20,328950.0
3,1.0,107.0,1.5,107.0,0.0,557.0,0,3,1933,0,28,28,307000.0
3,1.75,97.0,1.0,97.0,0.0,836.0,0,4,1973,1,17,16,382500.0
4,2.5,310.0,2.0,310.0,0.0,968.0,0,3,2002,1,20,22,1150000.0
6,2.75,244.0,2.0,233.0,11.0,875.0,0,5,1906,1,36,48,1297000.0
3,2.25,152.0,2.0,152.0,0.0,362.0,0,3,2000,1,17,18,478000.0
2,1.0,72.0,1.0,72.0,0.0,734.0,0,4,1954,1,37,68,260000.0
4,3.25,404.0,1.0,204.0,200.0,10475.0,0,3,2012,1,17,16,850000.0
4,1.75,158.0,1.0,158.0,0.0,543.0,0,3,1963,0,36,75,616000.0
3,1.75,190.0,1.0,130.0,60.0,890.0,0,3,1990,1,34,43,540000.0
3,2.25,154.0,2.0,154.0,0.0,476.0,0,3,2007,1,12,12,300000.0
3,1.75,185.0,1.0,111.0,74.0,891.0,0,3,1983,0,32,32,507500.0
5,5.5,655.0,1.0,401.0,254.0,3980.0,2,4,1984,0,9,4,3800000.0
3,2.0,164.0,1.0,164.0,0.0,650.0,0,3,1992,1,2,1,241000.0
3,2.25,227.0,2.0,194.0,33.0,4452.0,0,3,1997,1,32,33,485000.0
3,2.5,243.0,2.0,243.0,0.0,4771.0,0,3,2004,0,43,45,695000.0
4,2.5,227.0,2.0,227.0,0.0,1022.0,0,3,2000,1,26,35,548000.0
2,1.0,100.0,1.0,100.0,0.0,722.0,0,3,1961,0,36,64,345000.0
3,1.0,101.0,1.0,101.0,0.0,995.0,0,4,1968,1,33,35,280000.0
3,1.75,130.0,1.0,130.0,0.0,1280.0,0,3,1969,0,18,17,450000.0
3,2.5,187.0,2.0,187.0,0.0,669.0,0,3,2000,1,18,17,515000.0
3,1.0,152.0,1.5,139.0,13.0,1194.0,0,5,1926,1,4,4,1014250.0
5,2.5,306.0,2.0,306.0,0.0,467.0,0,3,2010,1,34,44,739900.0
2,2.5,233.0,2.0,233.0,0.0,1382.0,0,3,1996,0,6,10,600000.0
2,1.0,80.0,1.0,80.0,0.0,562.0,0,3,1958,0,36,56,370000.0
4,2.5,264.0,1.0,165.0,98.0,1195.0,0,4,1983,1,4,5,729032.0
3,1.75,163.0,2.0,163.0,0.0,652.0,0,3,1940,0,5,9,510000.0
3,1.5,121.0,1.0,121.0,0.0,1780.0,0,3,1970,0,32,32,425000.0
3,2.75,361.0,2.0,303.0,59.0,670.0,1,3,1973,0,36,58,1080000.0
3,2.25,136.0,3.0,136.0,0.0,87.0,0,3,2012,1,36,63,337000.0
4,1.0,131.0,1.5,131.0,0.0,314.0,0,5,1917,0,36,51,563000.0
4,2.75,350.0,2.0,285.0,65.0,1013.0,2,5,1930,0,36,65,1695000.0
3,2.0,111.0,1.5,111.0,0.0,378.0,0,5,1913,1,36,58,245000.0
3,2.0,131.0,1.0,85.0,46.0,596.0,0,4,1953,0,36,55,590000.0
3,2.0,232.0,1.5,156.0,76.0,379.0,0,5,1928,0,36,48,695000.0
2,1.0,74.0,1.0,74.0,0.0,212.0,0,5,1952,1,36,51,402500.0
3,2.5,235.0,2.0,235.0,0.0,1249.0,0,3,1999,1,12,12,435000.0
3,2.0,239.0,1.0,183.0,56.0,2648.0,0,3,1989,0,32,32,660000.0
3,2.75,194.0,1.0,124.0,70.0,894.0,0,3,1993,0,15,14,300000.0
5,2.25,277.0,1.0,147.0,130.0,723.0,0,3,1966,0,36,61,600000.0
3,1.75,109.0,1.0,109.0,0.0,765.0,0,3,1987,0,10,27,205000.0
3,3.5,193.0,2.0,193.0,0.0,474.0,0,3,2010,1,22,24,357500.0
5,3.25,311.0,2.0,233.0,78.0,372.0,0,4,2003,1,36,49,1110000.0
2,2.5,98.0,2.0,88.0,9.0,96.0,0,3,2013,1,36,60,332888.0
2,1.0,84.0,1.0,84.0,0.0,1257.0,0,3,1985,0,29,29,174000.0
2,1.0,98.0,1.0,98.0,0.0,465.0,0,5,1913,1,36,51,515000.0
5,2.25,347.0,1.5,208.0,139.0,3018.0,0,3,1964,0,11,74,392000.0
4,1.75,133.0,2.0,133.0,0.0,381.0,0,3,1906,0,36,60,485000.0
3,1.75,130.0,1.0,130.0,0.0,887.0,0,4,1990,1,15,3,217500.0
3,2.25,149.0,2.0,149.0,0.0,4238.0,0,4,1989,1,43,42,502000.0
3,2.25,268.0,2.0,268.0,0.0,906.0,0,3,1995,1,4,6,820000.0
3,3.25,292.0,2.0,208.0,84.0,506.0,3,4,1919,1,36,53,1640000.0
2,1.0,76.0,1.0,76.0,0.0,401.0,0,3,1943,0,36,50,102500.0
5,5.5,482.0,2.0,482.0,0.0,1174.0,2,3,2007,1,39,39,925000.0
4,2.5,203.0,1.0,110.0,93.0,942.0,0,4,1974,1,32,32,540000.0
2,1.0,85.0,1.5,85.0,0.0,186.0,0,3,1906,0,36,54,600000.0
4,1.0,147.0,1.5,147.0,0.0,787.0,2,4,1934,1,36,72,406000.0
4,3.0,198.0,1.0,134.0,64.0,588.0,0,5,1954,0,36,56,620000.0
4,2.5,425.0,2.0,425.0,0.0,1488.0,2,3,1996,0,34,43,1060000.0
3,2.0,115.0,1.0,93.0,22.0,1038.0,0,3,1990,1,34,43,401000.0
3,1.75,173.0,2.0,173.0,0.0,557.0,2,4,1965,1,36,65,725000.0
1,0.75,34.0,1.0,34.0,0.0,167.0,0,5,1929,1,36,57,276000.0
5,3.25,291.0,2.0,203.0,88.0,1123.0,0,3,1981,1,17,16,500000.0
3,1.75,235.0,1.0,167.0,68.0,3266.0,0,4,1983,1,19,27,375000.0
4,4.75,369.0,2.0,315.0,54.0,908.0,2,4,1934,1,36,59,2300000.0
3,2.25,178.0,1.0,121.0,58.0,899.0,0,4,1967,0,19,20,260000.0
4,2.75,276.0,1.5,198.0,78.0,1185.0,1,4,1924,0,4,4,1565000.0
4,2.5,214.0,2.0,214.0,0.0,566.0,0,3,2007,1,33,35,431000.0
4,2.5,170.0,2.0,170.0,0.0,892.0,0,3,2009,1,22,24,321000.0
4,1.5,144.0,1.0,110.0,34.0,469.0,0,4,1969,1,36,58,433000.0
4,3.5,379.0,2.0,379.0,0.0,991.0,0,3,2011,1,32,33,920000.0
3,2.25,159.0,2.0,159.0,0.0,1996.0,0,3,1995,1,34,43,482000.0
3,2.5,221.0,2.0,221.0,0.0,380.0,0,3,2008,1,32,32,712000.0
4,2.75,204.0,1.0,102.0,102.0,908.0,0,4,1968,1,4,6,505000.0
3,2.25,328.0,1.0,171.0,157.0,1621.0,3,3,1936,0,24,26,2367000.0
3,1.75,103.0,1.0,103.0,0.0,837.0,0,4,1972,1,32,32,452000.0
4,1.0,151.0,1.5,151.0,0.0,238.0,0,3,1927,0,36,60,581000.0
4,1.5,237.0,2.0,237.0,0.0,470.0,0,4,1916,1,36,54,952500.0
4,2.25,232.0,2.0,232.0,0.0,824.0,0,4,1993,1,4,7,808000.0
4,3.0,268.0,1.0,148.0,121.0,640.0,0,3,1951,0,36,55,476000.0
4,1.75,132.0,1.5,132.0,0.0,465.0,0,4,1951,1,36,57,535000.0
4,3.5,397.0,2.0,295.0,102.0,539.0,3,5,1943,1,36,75,1356925.0
3,2.5,222.0,2.0,206.0,16.0,184.0,0,3,2014,1,17,18,629800.0
4,2.5,235.0,2.0,235.0,0.0,469.0,0,3,2020,1,22,24,417838.0
4,2.5,251.0,2.0,251.0,0.0,418.0,0,3,2020,1,2,46,399895.0
4,2.75,371.0,2.0,371.0,0.0,617.0,0,3,2009,1,32,33,825000.0
4,2.5,214.0,2.0,214.0,0.0,355.0,0,3,2012,1,2,46,300000.0
2,2.25,143.0,3.0,143.0,0.0,90.0,0,3,2013,1,36,60,640000.0
3,2.5,135.0,2.0,87.0,47.0,98.0,0,3,2014,1,36,51,460000.0
2,2.5,108.0,2.0,97.0,11.0,135.0,0,3,2018,1,36,59,525000.0
4,2.75,270.0,2.0,270.0,0.0,588.0,0,3,2019,1,28,28,499990.0
4,3.5,350.0,2.0,350.0,0.0,790.0,0,3,2014,1,20,22,1020000.0
5,2.25,269.0,1.0,135.0,135.0,957.0,0,3,1991,1,4,6,675000.0
3,1.75,143.0,1.0,72.0,72.0,279.0,2,3,1926,0,36,57,512031.0
2,1.0,65.0,1.0,65.0,0.0,279.0,0,4,1924,0,36,48,310000.0
3,2.5,305.0,1.0,156.0,149.0,957.0,0,3,1976,0,36,55,1075000.0
4,2.0,226.0,1.0,133.0,93.0,832.0,0,3,1966,0,36,72,255000.0
3,2.5,177.0,2.0,177.0,0.0,742.0,0,3,1999,1,6,10,435000.0
3,2.0,154.0,1.0,117.0,37.0,1398.0,0,3,1989,0,20,23,453000.0
4,2.0,151.0,2.0,151.0,0.0,742.0,0,4,1981,1,19,20,260000.0
4,2.0,194.0,1.0,194.0,0.0,1003.0,0,4,1957,0,24,26,659000.0
3,2.0,103.0,1.0,103.0,0.0,672.0,0,4,1997,1,19,20,223000.0
5,3.25,349.0,2.0,237.0,112.0,910.0,0,3,1990,1,4,6,851000.0
3,2.25,193.0,1.0,142.0,51.0,1127.0,0,4,1979,1,32,32,605000.0
4,2.25,181.0,1.0,124.0,58.0,553.0,0,3,1953,0,36,53,895000.0
5,2.25,239.0,1.0,137.0,102.0,1213.0,1,3,1956,0,27,69,519000.0
3,1.75,216.0,1.0,129.0,87.0,1128.0,0,3,1989,0,43,42,535000.0
3,3.0,344.0,2.0,344.0,0.0,964.0,0,3,1988,1,35,73,489000.0
3,2.25,178.0,1.0,141.0,37.0,719.0,0,3,1971,0,7,67,250000.0
3,2.25,177.0,1.5,111.0,65.0,368.0,0,3,1911,0,36,60,580000.0
4,1.75,134.0,1.0,134.0,0.0,1235.0,0,4,1973,1,4,4,1038000.0
4,2.25,273.0,1.0,141.0,132.0,4533.0,0,5,1967,1,18,17,605000.0
4,3.5,232.0,2.0,168.0,64.0,286.0,0,3,2014,1,32,32,599950.0
3,2.5,231.0,2.0,231.0,0.0,2220.0,0,3,1999,1,32,33,700000.0
3,2.0,137.0,1.0,137.0,0.0,934.0,0,4,1962,1,36,61,480000.0
4,2.5,197.0,2.0,197.0,0.0,423.0,0,3,2008,1,22,24,329950.0
3,1.75,111.0,1.0,111.0,0.0,2304.0,0,3,1990,1,19,20,250000.0
5,2.5,228.0,2.0,228.0,0.0,650.0,0,3,2008,1,19,19,345000.0
4,2.5,165.0,2.0,165.0,0.0,557.0,0,3,1997,1,11,74,175000.0
5,1.0,148.0,1.5,101.0,46.0,622.0,0,3,1948,0,36,66,185000.0
4,2.0,220.0,2.0,220.0,0.0,7122.0,0,4,1984,0,2,1,411000.0
3,1.5,164.0,2.0,164.0,0.0,372.0,0,3,1928,0,36,47,690000.0
4,3.0,180.0,1.0,180.0,0.0,759.0,0,4,1954,1,37,68,265000.0
4,3.0,330.0,1.5,203.0,127.0,1145.0,0,4,1996,1,6,10,720000.0
4,2.5,190.0,2.0,190.0,0.0,538.0,0,3,2008,1,11,74,256000.0
4,2.25,156.0,2.0,156.0,0.0,295.0,0,3,2008,1,2,46,255000.0
3,2.25,123.0,2.0,123.0,0.0,167.0,0,3,2000,1,36,60,540000.0
3,2.25,144.0,2.0,144.0,0.0,512.0,0,3,1993,0,20,22,481015.0
3,1.75,249.0,1.0,148.0,101.0,801.0,0,5,1980,1,17,16,575000.0
3,2.5,222.0,1.0,171.0,51.0,3163.0,0,3,1990,1,19,27,339950.0
4,2.5,190.0,2.0,190.0,0.0,674.0,0,4,1969,1,37,63,475000.0
3,3.75,248.0,2.5,188.0,60.0,605.0,4,4,1983,1,36,62,732000.0
4,1.75,175.0,1.5,175.0,0.0,346.0,0,4,1930,1,36,53,860000.0
4,1.75,223.0,1.5,139.0,84.0,715.0,0,4,1933,1,36,63,389000.0
3,1.75,211.0,1.0,127.0,84.0,1066.0,0,4,1962,1,36,71,645000.0
4,2.5,172.0,2.0,172.0,0.0,506.0,0,5,1987,1,20,23,475000.0
4,2.75,201.0,1.0,133.0,68.0,465.0,0,3,1993,0,36,55,550000.0
2,1.0,201.0,1.0,126.0,74.0,1204.0,0,3,1974,0,41,70,305000.0
2,1.5,146.0,1.5,123.0,23.0,334.0,2,4,1912,0,36,59,782000.0
3,2.0,124.0,1.5,124.0,0.0,669.0,0,4,1929,1,36,58,545000.0
4,2.5,279.0,2.0,279.0,0.0,561.0,0,3,2010,1,19,20,394500.0
5,2.0,203.0,1.0,103.0,100.0,843.0,0,5,1971,1,32,32,600000.0
4,1.75,242.0,1.0,242.0,0.0,2007.0,0,4,1972,1,9,4,1300000.0
2,1.0,94.0,1.0,94.0,0.0,1107.0,0,3,1953,0,37,68,300000.0
4,2.5,196.0,2.0,196.0,0.0,566.0,0,3,2009,1,19,27,330000.0
4,2.25,226.0,1.5,151.0,74.0,441.0,0,3,1934,0,36,56,723000.0
4,3.25,375.0,1.0,375.0,0.0,1757.0,0,4,1960,0,23,25,2271150.0
5,2.5,201.0,2.0,201.0,0.0,719.0,0,3,2004,0,39,39,480000.0
2,1.0,84.0,1.0,84.0,0.0,860.0,0,3,1952,1,36,51,496000.0
3,3.0,169.0,3.0,143.0,26.0,152.0,0,3,2012,1,36,59,625000.0
4,2.0,195.0,1.0,98.0,98.0,1251.0,0,5,1968,1,36,61,475000.0
3,2.25,141.0,2.0,141.0,0.0,669.0,0,4,1998,1,22,24,275250.0
2,1.0,122.0,1.0,87.0,34.0,662.0,0,4,1986,1,19,20,253000.0
4,2.5,203.0,1.0,131.0,72.0,918.0,0,4,1985,1,20,22,630000.0
5,2.5,274.0,1.5,160.0,114.0,511.0,0,5,1924,1,36,65,660500.0
5,1.0,174.0,1.0,147.0,27.0,725.0,0,3,1968,0,36,70,262000.0
3,3.5,433.0,2.0,282.0,151.0,511.0,4,5,1915,0,36,47,2147500.0
3,2.5,171.0,1.0,171.0,0.0,920.0,0,3,1984,1,4,7,552000.0
2,2.5,295.0,2.0,242.0,53.0,873.0,4,5,1991,1,4,6,1411600.0
2,1.0,139.0,1.0,102.0,37.0,372.0,0,3,1939,1,36,53,736000.0
3,1.75,161.0,1.5,161.0,0.0,689.0,0,3,1960,0,37,63,355000.0
3,1.0,147.0,1.0,94.0,53.0,690.0,0,3,1968,0,33,37,305000.0
4,2.5,143.0,2.0,143.0,0.0,174.0,0,3,2020,1,17,18,484998.0
4,3.5,315.0,2.0,242.0,72.0,370.0,0,3,2020,1,36,75,1054690.0
2,1.5,77.0,2.0,77.0,0.0,173.0,0,3,2011,1,36,65,334500.0
4,2.75,243.0,2.0,243.0,0.0,574.0,0,3,2019,1,28,28,475000.0
3,2.5,208.0,2.0,208.0,0.0,418.0,0,3,2020,1,2,46,309780.0
4,2.5,268.0,2.0,268.0,0.0,724.0,0,3,2011,1,4,6,795000.0
3,2.25,135.0,2.0,135.0,0.0,376.0,0,3,2016,1,22,24,274500.0
2,1.5,74.0,2.0,74.0,0.0,197.0,0,3,2014,1,36,50,265050.0
3,2.5,212.0,2.0,175.0,37.0,232.0,0,3,2012,1,17,16,567500.0
3,4.5,358.0,2.0,290.0,68.0,5827.0,0,3,2019,1,32,33,915000.0
5,2.5,211.0,2.0,211.0,0.0,585.0,0,3,2001,1,2,46,285000.0
3,2.5,209.0,2.0,209.0,0.0,529.0,0,3,2006,1,36,66,445838.0
4,1.75,242.0,1.0,150.0,92.0,1052.0,0,4,1975,1,19,20,304900.0
4,2.0,231.0,2.0,231.0,0.0,885.0,0,5,1974,1,24,26,940000.0
4,2.5,294.0,2.0,294.0,0.0,769.0,0,4,2001,1,20,22,1127000.0
4,4.25,458.0,2.0,458.0,0.0,2389.0,0,3,2011,1,2,46,835000.0
3,1.0,134.0,1.0,134.0,0.0,1045.0,0,3,1973,0,33,34,290000.0
3,1.75,164.0,1.0,164.0,0.0,824.0,0,4,1965,1,2,2,250000.0
4,2.5,214.0,2.0,214.0,0.0,599.0,0,3,2007,1,19,19,342000.0
4,2.5,277.0,2.0,277.0,0.0,1511.0,0,3,1995,1,4,6,1012000.0
4,2.25,207.0,1.0,121.0,86.0,669.0,0,4,1969,1,37,63,400000.0
3,1.75,170.0,1.0,86.0,84.0,740.0,0,3,1956,0,33,34,312500.0
3,1.0,162.0,1.0,95.0,67.0,1010.0,0,4,1968,1,41,73,267000.0
3,1.75,142.0,1.0,131.0,11.0,626.0,0,3,1961,0,36,56,575000.0
3,1.5,141.0,1.0,141.0,0.0,840.0,0,4,1960,0,4,4,810000.0
3,2.5,300.0,2.0,226.0,74.0,465.0,2,5,1951,1,36,57,850000.0
3,3.25,336.0,2.0,254.0,83.0,372.0,0,3,2011,1,36,75,1015000.0
4,3.75,471.0,2.0,471.0,0.0,5586.0,0,3,2006,1,32,33,1100000.0
3,1.75,146.0,1.0,146.0,0.0,813.0,0,3,1966,0,7,67,240000.0
4,1.75,193.0,1.0,98.0,96.0,669.0,0,4,1972,1,2,1,198000.0
4,2.5,207.0,1.0,133.0,74.0,801.0,0,4,1975,1,32,32,565000.0
5,3.0,318.0,2.0,236.0,82.0,1684.0,0,3,1958,0,24,26,1195000.0
8,2.75,259.0,1.0,137.0,123.0,622.0,0,3,1983,0,37,63,340000.0
4,2.5,293.0,2.0,293.0,0.0,390.0,0,3,2008,1,20,22,815000.0
4,3.25,365.0,2.0,365.0,0.0,1015.0,0,3,2012,1,4,4,1875000.0
5,3.0,203.0,2.0,138.0,65.0,455.0,0,5,1946,1,36,57,588000.0
4,2.5,176.0,2.0,176.0,0.0,647.0,0,3,2003,1,2,46,280500.0
4,2.0,177.0,1.0,177.0,0.0,7142.0,0,3,2010,1,19,27,390000.0
2,1.5,179.0,2.0,179.0,0.0,327.0,0,3,1995,1,4,7,509000.0
3,2.5,308.0,2.0,308.0,0.0,1063.0,0,3,1992,1,15,14,490600.0
3,1.5,128.0,1.0,128.0,0.0,418.0,0,5,1966,1,24,26,650000.0
3,4.0,193.0,3.0,193.0,0.0,209.0,4,3,2003,1,36,48,715000.0
3,1.0,115.0,1.5,115.0,0.0,465.0,0,5,1915,0,36,51,529950.0
3,1.0,95.0,1.0,95.0,0.0,800.0,0,5,1965,1,33,35,265000.0
3,2.0,219.0,2.0,219.0,0.0,446.0,0,3,1915,0,36,54,1755000.0
3,2.5,258.0,1.5,196.0,62.0,3113.0,1,4,1975,1,34,44,1140000.0
3,2.0,214.0,1.0,133.0,81.0,1247.0,0,3,1961,0,4,4,610000.0
4,2.5,188.0,2.0,161.0,27.0,404.0,0,5,1949,1,36,75,554729.0
5,1.75,171.0,1.0,126.0,45.0,971.0,2,3,1954,0,7,69,395000.0
3,1.0,129.0,1.5,129.0,0.0,447.0,0,3,1914,0,36,55,341000.0
4,2.25,191.0,1.0,111.0,80.0,1058.0,0,4,1968,1,15,14,264500.0
4,2.75,245.0,1.5,245.0,0.0,3258.0,0,3,1969,0,19,20,395000.0
3,2.25,184.0,1.0,184.0,0.0,940.0,0,3,1965,0,4,5,640000.0
3,1.5,168.0,1.0,96.0,72.0,472.0,0,3,1964,0,36,55,430000.0
4,2.5,158.0,1.0,158.0,0.0,836.0,0,5,1978,1,20,23,410000.0
4,1.0,111.0,1.5,111.0,0.0,557.0,0,3,1929,0,36,50,220000.0
4,3.25,277.0,2.0,200.0,77.0,334.0,0,3,2005,1,36,54,1625000.0
2,2.75,125.0,2.0,104.0,21.0,116.0,0,3,2012,1,36,64,405500.0
4,2.5,219.0,1.0,184.0,35.0,929.0,3,3,1983,0,36,62,633000.0
2,1.0,111.0,1.0,111.0,0.0,576.0,0,3,1954,0,37,63,295950.0
4,5.0,382.0,2.0,382.0,0.0,4047.0,0,4,1984,0,4,5,1042031.0
4,2.5,260.0,1.0,132.0,128.0,1002.0,0,3,1976,0,4,8,605000.0
2,1.5,85.0,2.0,85.0,0.0,148.0,0,3,2001,1,36,63,255000.0
3,1.75,142.0,2.0,142.0,0.0,743.0,0,3,1984,1,32,32,474000.0
2,1.0,80.0,1.0,80.0,0.0,468.0,0,3,1962,0,36,57,370000.0
3,2.5,141.0,2.0,141.0,0.0,334.0,0,3,2010,1,22,24,288000.0
2,0.75,61.0,1.0,61.0,0.0,487.0,0,4,1918,0,19,21,100000.0
5,2.5,333.0,2.0,333.0,0.0,829.0,0,3,2006,1,20,22,1150000.0
5,2.25,279.0,2.0,279.0,0.0,1291.0,0,4,1981,1,32,32,600000.0
5,3.25,255.0,1.0,129.0,125.0,895.0,0,5,1983,1,6,10,515000.0
4,2.5,190.0,2.0,190.0,0.0,513.0,0,3,2005,1,7,67,345000.0
6,2.75,234.0,2.0,234.0,0.0,5032.0,4,3,1960,0,36,66,975000.0
3,2.0,229.0,2.0,229.0,0.0,818.0,0,3,1967,0,24,26,850000.0
3,2.5,179.0,2.0,121.0,59.0,125.0,0,3,2011,1,36,75,439990.0
3,2.5,274.0,2.0,274.0,0.0,953.0,0,3,2012,1,33,38,554950.0
3,2.5,242.0,2.0,242.0,0.0,595.0,0,3,2007,1,39,39,605000.0
3,1.75,151.0,3.0,151.0,0.0,142.0,0,3,2020,1,36,48,609000.0
3,1.5,130.0,3.0,130.0,0.0,95.0,0,3,2013,1,36,55,425000.0
2,1.75,131.0,1.5,84.0,47.0,93.0,0,3,2017,1,17,18,399900.0
4,3.5,406.0,2.0,406.0,0.0,1009.0,0,3,2014,1,33,38,1025000.0
4,4.25,465.0,2.0,372.0,94.0,1803.0,1,3,2020,1,24,26,2351956.0
4,3.0,241.0,2.0,241.0,0.0,572.0,0,3,2020,1,33,38,519995.0
3,1.5,121.0,1.0,121.0,0.0,669.0,0,5,1966,1,20,22,625000.0
3,2.5,216.0,2.0,216.0,0.0,707.0,0,3,2009,1,17,16,600000.0
4,2.5,251.0,2.0,251.0,0.0,397.0,0,3,2010,1,36,55,1200000.0
4,2.25,271.0,2.0,210.0,61.0,605.0,0,4,1943,1,36,54,1738000.0
4,3.0,291.0,1.5,163.0,128.0,530.0,0,3,1959,1,36,55,671000.0
3,1.75,137.0,1.0,96.0,41.0,460.0,0,3,1990,1,36,63,459500.0
3,2.5,143.0,3.0,129.0,14.0,123.0,0,3,2001,1,36,59,499000.0
4,2.5,294.0,1.5,188.0,106.0,429.0,4,3,1923,0,36,56,1280000.0
3,1.75,137.0,1.0,137.0,0.0,715.0,0,3,1981,1,20,23,395000.0
5,2.75,334.0,2.0,334.0,0.0,524.0,0,3,2020,1,32,33,861990.0
2,1.0,111.0,1.0,111.0,0.0,412.0,0,3,1987,0,36,61,382500.0
4,2.25,217.0,1.0,217.0,0.0,20161.0,0,4,1988,0,2,46,404950.0
3,1.75,123.0,1.0,81.0,42.0,232.0,0,3,1924,1,36,49,530000.0
2,1.0,111.0,1.0,111.0,0.0,2509.0,0,4,1916,1,17,16,195000.0
4,2.25,218.0,2.0,218.0,0.0,1728.0,0,4,1983,1,18,17,747500.0
3,1.0,102.0,1.0,102.0,0.0,795.0,0,3,1967,0,15,14,199990.0
4,1.0,154.0,1.5,117.0,37.0,437.0,0,3,1936,0,36,55,548800.0
4,3.0,282.0,1.5,249.0,33.0,3367.0,0,3,1929,0,34,43,870000.0
3,2.0,173.0,2.0,173.0,0.0,444.0,0,5,1914,1,36,55,588000.0
4,3.25,381.0,2.0,232.0,149.0,22420.0,0,3,1987,0,43,42,775000.0
6,3.0,376.0,2.0,243.0,133.0,3360.0,0,4,1976,1,17,16,670000.0
